settlement_id,settlement_name,ward_name,lga_name,name_point_id,name_assignment_method,name_assignment_distance_m,name_validation_status,evidence_grade
SET_SET_428,Sukeme Gbene,Ward_78,Sagbama,SETNAME_12025462,Nearest GRID3 settlement-name point in same ward,4977.345424,Nearest-name assignment; manual review required,E0
SET_SET_85,Ekorekore Gbene Iv,Ward_78,Sagbama,SETNAME_12153864,Nearest GRID3 settlement-name point in same ward,407.957611,Nearest-name assignment; manual review required,E0
SET_SET_1837,Tiyola Gbene,Ward_27,Ekeremor,SETNAME_12026439,Nearest GRID3 settlement-name point in same ward,405.5509248,Nearest-name assignment; manual review required,E0
SET_SET_1628,Peretoru Gbene,Ward_26,Ekeremor,SETNAME_12188058,Nearest GRID3 settlement-name point in same ward,403.8484858,Nearest-name assignment; manual review required,E0
SET_SET_349,Amos Gbene,Ward_57,Sagbama,SETNAME_12103325,Nearest GRID3 settlement-name point in same ward,399.1279469,Nearest-name assignment; manual review required,E0
SET_SET_1773,Clement Gbene,Ward_32,Ekeremor,SETNAME_12011201,Nearest GRID3 settlement-name point in same ward,392.075723,Nearest-name assignment; manual review required,E0
SET_SET_1161,Ayamaowei Gbene,Ward_93,Sagbama,SETNAME_12006753,Nearest GRID3 settlement-name point in same ward,389.9628898,Nearest-name assignment; manual review required,E0
SET_SET_88,Buseni Camp,Ward_81,Sagbama,SETNAME_12173752,Nearest GRID3 settlement-name point in same ward,380.5444302,Nearest-name assignment; manual review required,E0
SET_SET_690,Fourbiri Quarter,Ward_64,Sagbama,SETNAME_12199239,Nearest GRID3 settlement-name point in same ward,373.7949977,Nearest-name assignment; manual review required,E0
SET_SET_1155,New Patani,Ward_93,Sagbama,SETNAME_12088969,Nearest GRID3 settlement-name point in same ward,366.4486186,Nearest-name assignment; manual review required,E0
SET_SET_51,Saidem Camp Ii,Ward_83,Sagbama,SETNAME_12240196,Nearest GRID3 settlement-name point in same ward,365.2794583,Nearest-name assignment; manual review required,E0
SET_SET_1668,Ebilowei Aleibiri Ii,Ward_32,Ekeremor,SETNAME_12018971,Nearest GRID3 settlement-name point in same ward,362.6270361,Nearest-name assignment; manual review required,E0
SET_SET_2285,Amana Gbene,Ward_25,Ekeremor,SETNAME_12285643,Nearest GRID3 settlement-name point in same ward,361.8649282,Nearest-name assignment; manual review required,E0
SET_SET_272,Ofubo Camp,Ward_93,Sagbama,SETNAME_12192001,Nearest GRID3 settlement-name point in same ward,354.1906993,Nearest-name assignment; manual review required,E0
SET_SET_1614,Bethel City,Ward_28,Ekeremor,SETNAME_12091775,Nearest GRID3 settlement-name point in same ward,353.0345956,Nearest-name assignment; manual review required,E0
SET_SET_685,Ofoni Camp,Ward_93,Sagbama,SETNAME_12089443,Nearest GRID3 settlement-name point in same ward,348.2033519,Nearest-name assignment; manual review required,E0
SET_SET_1713,Kiriaraye Gbene,Ward_28,Ekeremor,SETNAME_12223831,Nearest GRID3 settlement-name point in same ward,343.2574318,Nearest-name assignment; manual review required,E0
SET_SET_1835,Eniyekebai Gbene,Ward_27,Ekeremor,SETNAME_12021256,Nearest GRID3 settlement-name point in same ward,338.4916729,Nearest-name assignment; manual review required,E0
SET_SET_49,Oyinkepreye Gbene,Ward_81,Sagbama,SETNAME_12246575,Nearest GRID3 settlement-name point in same ward,336.0930547,Nearest-name assignment; manual review required,E0
SET_SET_2438,Mbasougha Gbene Ii,Ward_25,Ekeremor,SETNAME_12207033,Nearest GRID3 settlement-name point in same ward,335.3930549,Nearest-name assignment; manual review required,E0
SET_SET_1612,Angelic Zion,Ward_28,Ekeremor,SETNAME_12031425,Nearest GRID3 settlement-name point in same ward,314.0948889,Nearest-name assignment; manual review required,E0
SET_SET_1829,Ebiboloukaemi Zion,Ward_31,Ekeremor,SETNAME_12076469,Nearest GRID3 settlement-name point in same ward,313.4105972,Nearest-name assignment; manual review required,E0
SET_SET_2437,Ajatitor,Ward_25,Ekeremor,SETNAME_12240921,Nearest GRID3 settlement-name point in same ward,311.8397275,Nearest-name assignment; manual review required,E0
SET_SET_23,Garbomd Camp,Ward_83,Sagbama,SETNAME_12164662,Nearest GRID3 settlement-name point in same ward,310.0513055,Nearest-name assignment; manual review required,E0
SET_SET_1669,Ebilowei Aleibiri Ii,Ward_32,Ekeremor,SETNAME_12018971,Nearest GRID3 settlement-name point in same ward,307.85352,Nearest-name assignment; manual review required,E0
SET_SET_2239,Tekenana Gbene,Ward_25,Ekeremor,SETNAME_12097468,Nearest GRID3 settlement-name point in same ward,297.5001277,Nearest-name assignment; manual review required,E0
SET_SET_350,Apeis Gbene,Ward_57,Sagbama,SETNAME_12225627,Nearest GRID3 settlement-name point in same ward,292.3404693,Nearest-name assignment; manual review required,E0
SET_SET_1762,Pabor Gbene,Ward_27,Ekeremor,SETNAME_12029832,Nearest GRID3 settlement-name point in same ward,291.7793312,Nearest-name assignment; manual review required,E0
SET_SET_1841,Osadebe Gbene,Ward_27,Ekeremor,SETNAME_12150808,Nearest GRID3 settlement-name point in same ward,291.2146258,Nearest-name assignment; manual review required,E0
SET_SET_2477,Eniyekedibain Ama,Ward_26,Ekeremor,SETNAME_12043393,Nearest GRID3 settlement-name point in same ward,284.9209845,Nearest-name assignment; manual review required,E0
SET_SET_2482,Holy Centre Zion,Ward_31,Ekeremor,SETNAME_12143841,Nearest GRID3 settlement-name point in same ward,284.6828821,Nearest-name assignment; manual review required,E0
SET_SET_480,Okosi Camp,Ward_81,Sagbama,SETNAME_12034324,Nearest GRID3 settlement-name point in same ward,282.1991543,Nearest-name assignment; manual review required,E0
SET_SET_41,Aduku I,Ward_78,Sagbama,SETNAME_12241806,Nearest GRID3 settlement-name point in same ward,279.2104767,Nearest-name assignment; manual review required,E0
SET_SET_1716,Kiriaraye Gbene,Ward_28,Ekeremor,SETNAME_12223831,Nearest GRID3 settlement-name point in same ward,270.4326131,Nearest-name assignment; manual review required,E0
SET_SET_80,Kalam Agbene,Ward_86,Sagbama,SETNAME_12182692,Nearest GRID3 settlement-name point in same ward,266.1104582,Nearest-name assignment; manual review required,E0
SET_SET_2169,Alesegbene,Ward_25,Ekeremor,SETNAME_12233612,Nearest GRID3 settlement-name point in same ward,265.6482403,Nearest-name assignment; manual review required,E0
SET_SET_1695,Egiren Gbene,Ward_27,Ekeremor,SETNAME_12210521,Nearest GRID3 settlement-name point in same ward,262.9939517,Nearest-name assignment; manual review required,E0
SET_SET_374,Aladorgbene,Ward_93,Sagbama,SETNAME_12195083,Nearest GRID3 settlement-name point in same ward,261.1880623,Nearest-name assignment; manual review required,E0
SET_SET_2233,Ezekiel Gbene,Ward_25,Ekeremor,SETNAME_12044252,Nearest GRID3 settlement-name point in same ward,253.983099,Nearest-name assignment; manual review required,E0
SET_SET_2221,Deide Central Zion,Ward_25,Ekeremor,SETNAME_12142552,Nearest GRID3 settlement-name point in same ward,253.905876,Nearest-name assignment; manual review required,E0
SET_SET_74,Yeri Farm Camp,Ward_86,Sagbama,SETNAME_12214844,Nearest GRID3 settlement-name point in same ward,250.1657771,Nearest-name assignment; manual review required,E0
SET_SET_2156,Azamabiri,Ward_5,Ekeremor,SETNAME_12234111,Nearest GRID3 settlement-name point in same ward,231.3513676,Nearest-name assignment; manual review required,E0
SET_SET_688,Aya Arukara Gbene,Ward_57,Sagbama,SETNAME_12069255,Nearest GRID3 settlement-name point in same ward,230.6954598,Nearest-name assignment; manual review required,E0
SET_SET_2465,Perekiri Ama,Ward_28,Ekeremor,SETNAME_12032435,Nearest GRID3 settlement-name point in same ward,226.0569292,Nearest-name assignment; manual review required,E0
SET_SET_1102,Akeddei,Ward_96,Sagbama,SETNAME_12243915,Nearest GRID3 settlement-name point in same ward,214.6704255,Nearest-name assignment; manual review required,E0
SET_SET_2226,Alice Gbene,Ward_25,Ekeremor,SETNAME_12230146,Nearest GRID3 settlement-name point in same ward,208.2789367,Nearest-name assignment; manual review required,E0
SET_SET_1770,Famous Gbene Ii,Ward_32,Ekeremor,SETNAME_12277162,Nearest GRID3 settlement-name point in same ward,202.4071538,Nearest-name assignment; manual review required,E0
SET_SET_2168,Alesegbene,Ward_25,Ekeremor,SETNAME_12233612,Nearest GRID3 settlement-name point in same ward,198.997931,Nearest-name assignment; manual review required,E0
SET_SET_2261,Jeremiah Gbene,Ward_25,Ekeremor,SETNAME_12197178,Nearest GRID3 settlement-name point in same ward,188.4148693,Nearest-name assignment; manual review required,E0
SET_SET_14,Ayanmapou,Ward_86,Sagbama,SETNAME_12083220,Nearest GRID3 settlement-name point in same ward,184.3442765,Nearest-name assignment; manual review required,E0
SET_SET_65,Erifador Gbene Ii,Ward_86,Sagbama,SETNAME_12087815,Nearest GRID3 settlement-name point in same ward,182.5656818,Nearest-name assignment; manual review required,E0
SET_SET_69,Kalam Agbene,Ward_86,Sagbama,SETNAME_12182692,Nearest GRID3 settlement-name point in same ward,179.4306357,Nearest-name assignment; manual review required,E0
SET_SET_1736,Yeyegbene,Ward_26,Ekeremor,SETNAME_12217098,Nearest GRID3 settlement-name point in same ward,170.8688903,Nearest-name assignment; manual review required,E0
SET_SET_1734,Holy Centre Zion,Ward_31,Ekeremor,SETNAME_12143841,Nearest GRID3 settlement-name point in same ward,169.7835639,Nearest-name assignment; manual review required,E0
SET_SET_2166,Saimozi Gbene,Ward_25,Ekeremor,SETNAME_12194555,Nearest GRID3 settlement-name point in same ward,168.4145257,Nearest-name assignment; manual review required,E0
SET_SET_1774,Binni Gbene,Ward_32,Ekeremor,SETNAME_12192638,Nearest GRID3 settlement-name point in same ward,161.5957881,Nearest-name assignment; manual review required,E0
SET_SET_2457,Founzu Gbene,Ward_27,Ekeremor,SETNAME_12090659,Nearest GRID3 settlement-name point in same ward,155.4374669,Nearest-name assignment; manual review required,E0
SET_SET_447,Orutu Gbene,Ward_64,Sagbama,SETNAME_12229397,Nearest GRID3 settlement-name point in same ward,152.8984467,Nearest-name assignment; manual review required,E0
SET_SET_45,Angonemi Gbene,Ward_78,Sagbama,SETNAME_12123578,Nearest GRID3 settlement-name point in same ward,150.3028103,Nearest-name assignment; manual review required,E0
SET_SET_1164,Kalaboye Gbene,Ward_57,Sagbama,SETNAME_12021398,Nearest GRID3 settlement-name point in same ward,147.1911093,Nearest-name assignment; manual review required,E0
SET_SET_2260,Jeremiah Gbene,Ward_25,Ekeremor,SETNAME_12197178,Nearest GRID3 settlement-name point in same ward,146.5257779,Nearest-name assignment; manual review required,E0
SET_SET_36,Isielo Camp,Ward_81,Sagbama,SETNAME_12047429,Nearest GRID3 settlement-name point in same ward,137.5042898,Nearest-name assignment; manual review required,E0
SET_SET_2373,James Gbene,Ward_25,Ekeremor,SETNAME_12190485,Nearest GRID3 settlement-name point in same ward,135.6563758,Nearest-name assignment; manual review required,E0
SET_SET_2238,Tekenana Gbene,Ward_25,Ekeremor,SETNAME_12097468,Nearest GRID3 settlement-name point in same ward,130.2263395,Nearest-name assignment; manual review required,E0
SET_SET_2190,Egbronni Gbene,Ward_25,Ekeremor,SETNAME_12252363,Nearest GRID3 settlement-name point in same ward,127.2807373,Nearest-name assignment; manual review required,E0
SET_SET_2194,Oldboy Gbene,Ward_25,Ekeremor,SETNAME_12158504,Nearest GRID3 settlement-name point in same ward,127.1750495,Nearest-name assignment; manual review required,E0
SET_SET_44,Angonemi Gbene,Ward_78,Sagbama,SETNAME_12123578,Nearest GRID3 settlement-name point in same ward,119.7813714,Nearest-name assignment; manual review required,E0
SET_SET_2193,Olubin Gbene,Ward_25,Ekeremor,SETNAME_12114769,Nearest GRID3 settlement-name point in same ward,119.1051069,Nearest-name assignment; manual review required,E0
SET_SET_1674,Ebiama Zion,Ward_34,Ekeremor,SETNAME_12236618,Nearest GRID3 settlement-name point in same ward,118.6170182,Nearest-name assignment; manual review required,E0
SET_SET_406,Suama Gbene,Ward_64,Sagbama,SETNAME_12034222,Nearest GRID3 settlement-name point in same ward,118.3732702,Nearest-name assignment; manual review required,E0
SET_SET_2386,Augusto Obe,Ward_25,Ekeremor,SETNAME_12274189,Nearest GRID3 settlement-name point in same ward,114.6066162,Nearest-name assignment; manual review required,E0
SET_SET_2153,Mamiwotagbene,Ward_5,Ekeremor,SETNAME_12031462,Nearest GRID3 settlement-name point in same ward,103.7608643,Nearest-name assignment; manual review required,E0
SET_SET_1169,Amos Gbene,Ward_57,Sagbama,SETNAME_12103325,Nearest GRID3 settlement-name point in same ward,100.5450092,Nearest-name assignment; manual review required,E0
SET_SET_1772,Berenboupou Gbene,Ward_32,Ekeremor,SETNAME_12164956,Nearest GRID3 settlement-name point in same ward,100.194919,Nearest-name assignment; manual review required,E0
SET_SET_2222,Deide Central Zion,Ward_25,Ekeremor,SETNAME_12142552,Nearest GRID3 settlement-name point in same ward,100.0837559,Nearest-name assignment; manual review required,E0
SET_SET_687,Aya Arukara Gbene,Ward_57,Sagbama,SETNAME_12069255,Nearest GRID3 settlement-name point in same ward,92.33819748,Nearest-name assignment; manual review required,E0
SET_SET_2134,Gbagha Enikpoene,Ward_30,Ekeremor,SETNAME_12090568,Nearest GRID3 settlement-name point in same ward,82.67044536,Nearest-name assignment; manual review required,E0
SET_SET_410,Ekankumo Gbene,Ward_64,Sagbama,SETNAME_12267593,Nearest GRID3 settlement-name point in same ward,81.43654466,Nearest-name assignment; manual review required,E0
SET_SET_86,Ekorekore Gbene Iv,Ward_78,Sagbama,SETNAME_12153864,Nearest GRID3 settlement-name point in same ward,79.68956298,Nearest-name assignment; manual review required,E0
SET_SET_39,Ukoliko Camp,Ward_81,Sagbama,SETNAME_12039204,Nearest GRID3 settlement-name point in same ward,76.98529001,Nearest-name assignment; manual review required,E0
SET_SET_1861,Inkiyansele,Ward_25,Ekeremor,SETNAME_12253114,Nearest GRID3 settlement-name point in same ward,69.36116687,Nearest-name assignment; manual review required,E0
SET_SET_31,Shoemaker Camp,Ward_83,Sagbama,SETNAME_11997529,Nearest GRID3 settlement-name point in same ward,66.54152532,Nearest-name assignment; manual review required,E0
SET_SET_2232,Victor Ikere Gbene,Ward_25,Ekeremor,SETNAME_12129957,Nearest GRID3 settlement-name point in same ward,65.86456711,Nearest-name assignment; manual review required,E0
SET_SET_683,Akuhma Camp,Ward_93,Sagbama,SETNAME_12022313,Nearest GRID3 settlement-name point in same ward,61.03154787,Nearest-name assignment; manual review required,E0
SET_SET_2195,Bebetobudiadwei,Ward_25,Ekeremor,SETNAME_12041247,Nearest GRID3 settlement-name point in same ward,57.63244049,Nearest-name assignment; manual review required,E0
SET_SET_1836,Toronae Gbene,Ward_27,Ekeremor,SETNAME_12195035,Nearest GRID3 settlement-name point in same ward,54.64938717,Nearest-name assignment; manual review required,E0
SET_SET_15,Olomu Ama,Ward_86,Sagbama,SETNAME_12140001,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_16,Teibokoro Gbene,Ward_86,Sagbama,SETNAME_12150083,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_17,Leipougbene I,Ward_86,Sagbama,SETNAME_12254335,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_18,Biugbene,Ward_86,Sagbama,SETNAME_12103348,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_22,Garbomd Camp,Ward_83,Sagbama,SETNAME_12164662,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_26,Ozobene Camp,Ward_83,Sagbama,SETNAME_12255989,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_27,Ewhovo Camp,Ward_83,Sagbama,SETNAME_12260612,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_29,Anam Camp Vii,Ward_83,Sagbama,SETNAME_12147327,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_30,Abarika Camp,Ward_83,Sagbama,SETNAME_12171498,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_34,Onumiri Camp,Ward_81,Sagbama,SETNAME_12060576,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_37,Ogbokuma Camp Ii,Ward_83,Sagbama,SETNAME_12008389,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_38,Igule Okpare Camp,Ward_81,Sagbama,SETNAME_12024590,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_46,Enianaigbene,Ward_78,Sagbama,SETNAME_12070418,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_47,Akemi Camp,Ward_81,Sagbama,SETNAME_12120910,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_48,Kia Camp,Ward_81,Sagbama,SETNAME_12053218,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_52,Saidem Camp Ii,Ward_83,Sagbama,SETNAME_12240196,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_61,Saidem Camp I,Ward_83,Sagbama,SETNAME_12081342,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_64,Saidem Camp Iii,Ward_83,Sagbama,SETNAME_12128078,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_66,Iwhiritobi Camp,Ward_83,Sagbama,SETNAME_12245896,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_67,John Yeri Camp,Ward_86,Sagbama,SETNAME_12249936,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_68,Ekperiware,Ward_86,Sagbama,SETNAME_12119668,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_75,Kpodo Gbene,Ward_86,Sagbama,SETNAME_12162343,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_81,Kalam Agbene,Ward_86,Sagbama,SETNAME_12182692,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_82,Ekorekore Gbene Iii,Ward_81,Sagbama,SETNAME_12094055,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_83,Akpariamabulu Ama Gbene,Ward_81,Sagbama,SETNAME_12026484,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_87,Oroupadoh Gbene,Ward_78,Sagbama,SETNAME_12138257,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_92,Sukeme Gbene,Ward_78,Sagbama,SETNAME_12025462,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_93,Agbere,Ward_78,Sagbama,SETNAME_12065566,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_230,Tubolayefa Gbene,Ward_78,Sagbama,SETNAME_11999928,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_266,Ofubo Camp,Ward_93,Sagbama,SETNAME_12192001,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_269,New Patani,Ward_93,Sagbama,SETNAME_12088969,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_289,Agbala Camp Seikeseiye,Ward_93,Sagbama,SETNAME_12108390,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_290,Kala Dono Camp,Ward_93,Sagbama,SETNAME_12131570,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_300,Amakiri Gbene,Ward_86,Sagbama,SETNAME_12225765,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_302,Ogba Gbene,Ward_78,Sagbama,SETNAME_12212495,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_306,Pouta Gbene,Ward_60,Sagbama,SETNAME_12210359,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_320,Okumbiri,Ward_96,Sagbama,SETNAME_12068331,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_323,Dagana Gbene,Ward_60,Sagbama,SETNAME_12160535,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_389,Egrenfa Gbene,Ward_96,Sagbama,SETNAME_12129431,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_391,Zimmy Gbene,Ward_60,Sagbama,SETNAME_12057155,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_405,Okabou Gbene,Ward_60,Sagbama,SETNAME_12187141,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_407,Agoroso Gbene,Ward_57,Sagbama,SETNAME_12062989,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_463,Dala Gbene,Ward_97,Sagbama,SETNAME_12020621,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_472,Lawrence Camp,Ward_83,Sagbama,SETNAME_12173427,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_474,Anam Camp Vi,Ward_83,Sagbama,SETNAME_12009969,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_475,Okwudili Camp,Ward_83,Sagbama,SETNAME_12226405,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_477,Buseni Camp,Ward_81,Sagbama,SETNAME_12173752,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_483,Uto Camp,Ward_83,Sagbama,SETNAME_12226255,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_686,Accre Ere Gbene,Ward_57,Sagbama,SETNAME_12145284,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_689,Adelebiri,Ward_57,Sagbama,SETNAME_12079770,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1083,Ayamaowei Gbene,Ward_93,Sagbama,SETNAME_12006753,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1101,Akeddei,Ward_96,Sagbama,SETNAME_12243915,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1150,Adagbabiri,Ward_93,Sagbama,SETNAME_12073546,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1157,Akpobasaha Camp,Ward_93,Sagbama,SETNAME_12033396,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1163,Angalabiri,Ward_57,Sagbama,SETNAME_12249731,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1165,Abada Ama,Ward_64,Sagbama,SETNAME_12211781,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1166,Akele Gbene,Ward_57,Sagbama,SETNAME_12152173,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1171,Olukaware Quarter,Ward_64,Sagbama,SETNAME_12264168,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1353,Abubakar Bonny Gbene,Ward_78,Sagbama,SETNAME_12047873,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1389,Oweinamazi,Ward_93,Sagbama,SETNAME_12033386,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1391,Ogboro Dono Camp,Ward_93,Sagbama,SETNAME_12137888,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1595,Ogugufagbene,Ward_27,Ekeremor,SETNAME_12141266,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1596,Freshgbene,Ward_104,Ekeremor,SETNAME_12172114,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1597,Diwebou Gbene Ii,Ward_27,Ekeremor,SETNAME_12233400,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1602,Amalka Zion,Ward_27,Ekeremor,SETNAME_12124368,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1613,Bethel City,Ward_28,Ekeremor,SETNAME_12091775,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1618,Ekeremor,Ward_28,Ekeremor,SETNAME_12072900,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1621,Azideyeregbene,Ward_28,Ekeremor,SETNAME_12019753,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1629,Tunde Gbene,Ward_26,Ekeremor,SETNAME_12084227,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1633,Agbaiyama,Ward_25,Ekeremor,SETNAME_12265145,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1634,Tonor,Ward_25,Ekeremor,SETNAME_12201116,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1645,Niatagbene,Ward_5,Ekeremor,SETNAME_12196799,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1646,Okekirigbene,Ward_5,Ekeremor,SETNAME_12060578,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1647,Azatitor,Ward_5,Ekeremor,SETNAME_12166876,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1656,Yowegbene,Ward_5,Ekeremor,SETNAME_12121232,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1657,Amazor,Ward_5,Ekeremor,SETNAME_12281775,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1659,Karen Ama,Ward_32,Ekeremor,SETNAME_12043811,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1661,Ayei Gbene,Ward_32,Ekeremor,SETNAME_12228175,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1667,Ebilowei Aleibiri Ii,Ward_32,Ekeremor,SETNAME_12018971,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1682,Egbusuware,Ward_104,Ekeremor,SETNAME_12088220,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1689,Tietiegbene,Ward_32,Ekeremor,SETNAME_12269355,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1693,Ebitimiware Gbene,Ward_27,Ekeremor,SETNAME_12035126,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1694,Oleye Gbene,Ward_27,Ekeremor,SETNAME_12197358,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1706,Atimi Gbene,Ward_28,Ekeremor,SETNAME_12218836,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1711,Asene Gbene,Ward_28,Ekeremor,SETNAME_12148366,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1715,Egbedikumo Gbene,Ward_28,Ekeremor,SETNAME_12161162,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1733,Eniyekedibain Ama,Ward_26,Ekeremor,SETNAME_12043393,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1748,Bulou Adagbabiri,Ward_34,Ekeremor,SETNAME_12174401,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1755,Kunou,Ward_34,Ekeremor,SETNAME_12099994,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1758,Ayama Ebene,Ward_96,Sagbama,SETNAME_12133116,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1759,Tumuke Ebigbene,Ward_25,Ekeremor,SETNAME_12220020,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1760,Ogila Gbene,Ward_27,Ekeremor,SETNAME_12024881,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1761,Pabor Gbene,Ward_27,Ekeremor,SETNAME_12029832,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1763,Enibiabor Gbene,Ward_32,Ekeremor,SETNAME_12030690,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
